Item Identifier,Item Fat Content,Item Type,Outlet Identifier,Outlet Size,Outlet Location Type,Outlet Type,Outlet Establishment Year,Item Weight,Item Visibility,Item MRP,Item Outlet Sales
FDC35,Low Fat,Starchy Foods,OUT046,Small,Tier 1,Supermarket Type1288,1997,7.435,0.122837694,208.7638,3105.957
FDS23,Low Fat,Breads,OUT045,-,Tier 2,Supermarket Type1289,2002,4.635,0.141174838,127.0994,2826.9868
FDC33,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type1290,2002,8.96,0.069078149,197.7768,3153.2288
FDM36,Regular,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type1291,1999,11.65,0.058822142,173.5422,3448.844
FDJ53,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1292,1999,10.5,0.071368699,121.3098,1446.1176
FDA32,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1293,1997,14,0.030094192,215.7192,1078.596
FDW09,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type1294,2002,13.65,0.025973384,79.6302,554.6114
FDN09,LF,Snack Foods,OUT045,-,Tier 2,Supermarket Type1295,2002,14.15,0,244.1828,731.0484
FDM08,Regular,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type1296,2007,10.1,0.053887301,225.6088,4250.4672
DRO35,Low Fat,Hard Drinks,OUT049,Medium,Tier 1,Supermarket Type1297,1999,13.85,0.034624104,115.0492,4054.722
FDS31,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type1298,2002,13.1,0.044281996,178.5318,3067.3406
NCM53,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type1299,1999,18.75,0.052121825,104.828,2343.616
FDI16,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1300,1987,14,0.135662712,52.064,852.224
DRF36,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type1301,1999,16.1,0.023613955,192.8846,5350.3688
NCJ18,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type1302,2002,12.35,0.164274416,119.8124,2133.2232
FDL51,Regular,Dairy,OUT045,-,Tier 2,Supermarket Type1303,2002,20.7,0.047587685,215.0876,5145.3024
FDA48,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type1304,2002,12.1,0.115107028,222.0114,3547.3824
NCZ54,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type1305,2002,14.65,0.083528446,162.4552,2274.3728
FDI09,Regular,Seafood,OUT046,Small,Tier 1,Supermarket Type1306,1997,20.75,0.129337594,238.188,5033.448
NCO02,Low Fat,Others,OUT049,Medium,Tier 1,Supermarket Type1307,1999,11.15,0,65.0142,1120.5414
DRF13,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type1308,1999,12.1,0.029827665,144.3444,2612.5992
FDK25,Regular,Breakfast,OUT017,-,Tier 2,Supermarket Type1309,2007,11.6,0.157718931,168.3474,4548.0798
FDZ38,Low Fat,Dairy,OUT017,-,Tier 2,Supermarket Type1310,2007,17.6,0.008046275,173.7422,5863.0348
FDC20,LF,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1311,1997,10.65,0.023971463,54.0272,447.4176
FDQ19,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type1312,2002,7.35,0.014394261,241.3512,5331.7264
FDE08,Low Fat,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1313,1999,18.2,0.049396364,146.4734,3563.3616
FDC29,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1314,1999,8.39,0.024243294,116.0176,1603.2464
FDV50,Low Fat,Dairy,OUT013,High,Tier 3,Supermarket Type1315,1987,14.3,0.122469209,121.973,2709.806
FDF11,Regular,Starchy Foods,OUT017,-,Tier 2,Supermarket Type1316,2007,10.195,0.017730951,239.8538,4086.0146
DRG37,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type1317,2002,16.2,0.019417732,153.7972,1402.1748
FDS08,Low Fat,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1318,1997,5.735,0.05696122,176.337,1764.37
FDO23,Low Fat,Breads,OUT017,-,Tier 2,Supermarket Type1319,2007,17.85,0.147255604,93.7436,1701.7848
FDT07,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1320,1997,5.82,0.077319079,255.433,4357.661
NCX29,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type1321,2004,10,0.089135671,146.9102,3207.8244
FDG22,Regular,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1322,2004,17.6,0.041373331,38.119,732.38
FDL43,Low Fat,Meat,OUT013,High,Tier 3,Supermarket Type1323,1987,10.1,0.027041859,77.567,306.268
FDZ21,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1324,1997,17.6,0.03922186,97.241,193.082
FDJ50,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type1325,2004,8.645,0.021581922,53.3982,1209.7586
FDV35,Low Fat,Breads,OUT046,Small,Tier 1,Supermarket Type1326,1997,19.5,0.128206001,155.9314,3878.285
FDW56,Low Fat,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type1327,2007,7.68,0.071301323,190.8162,2693.8268
DRL35,Low Fat,Hard Drinks,OUT045,-,Tier 2,Supermarket Type1328,2002,15.7,0.030765898,43.277,649.155
FDR01,Regular,Canned,OUT045,-,Tier 2,Supermarket Type1329,2002,5.405,0.053730029,199.0742,4777.7808
FDS24,Regular,Baking Goods,OUT045,-,Tier 2,Supermarket Type1330,2002,20.85,0.062350672,86.9514,1416.8224
NCL17,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type1331,2007,7.39,0.068163102,140.4812,2422.1804
FDB59,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type1332,2002,18.25,0.015309885,197.6084,2380.9008
FDX59,Low Fat,Breads,OUT013,High,Tier 3,Supermarket Type1333,1987,10.195,0.051618281,31.9558,373.5138
FDL36,Low Fat,Baking Goods,OUT017,-,Tier 2,Supermarket Type1334,2007,15.1,0.076505799,91.583,539.298
FDT40,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type1335,2007,5.985,0.096337184,125.2678,763.0068
FDD51,Low Fat,Dairy,OUT045,-,Tier 2,Supermarket Type1336,2002,11.15,0,44.7744,181.0976
NCW17,Low Fat,Health and Hygiene,OUT046,Small,Tier 1,Supermarket Type1337,1997,18,0.019386234,126.8994,3083.9856
DRH36,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type1338,1987,16.2,0,73.4696,2087.9488
FDB17,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1339,1999,13.15,0.036729122,179.7976,2535.3664
NCA17,LF,Health and Hygiene,OUT013,High,Tier 3,Supermarket Type1340,1987,20.6,0.045380404,148.4392,1789.6704
FDT27,Regular,Meat,OUT046,Small,Tier 1,Supermarket Type1341,1997,11.395,0.069587171,234.6616,4687.232
FDR32,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1342,1987,6.78,0.08573655,229.5694,3425.541
FDG41,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1343,1999,8.84,0.076681143,110.7228,1657.842
FDX25,LF,Canned,OUT046,Small,Tier 1,Supermarket Type1344,1997,16.7,0.102055777,184.0292,3101.2964
FDG56,Regular,Fruits and Vegetables,OUT017,-,Tier 2,Supermarket Type1345,2007,13.3,0.071856726,63.2536,1347.5792
FDN16,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type1346,2007,12.6,0.063054947,102.399,2270.378
FDD47,Regular,Starchy Foods,OUT035,Small,Tier 2,Supermarket Type1347,2004,7.6,0.142383847,172.3448,2556.672
FDR12,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type1348,1987,12.6,0.03150851,170.5764,3779.0808
FDS33,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1349,1999,6.67,0.123620492,90.0514,1505.3738
NCC55,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1350,2004,10.695,0.06375108,36.7848,782.9808
FDK44,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1351,2004,16.6,0.122204371,173.5738,1911.5118
FDZ57,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1352,1997,10,0.037764307,127.2994,642.497
NCN14,Low Fat,Others,OUT017,-,Tier 2,Supermarket Type1353,2007,19.1,0.092437711,185.2608,1470.0864
DRL01,Regular,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type1354,1999,19.5,0.077292302,235.3958,6309.7866
FDU10,Regular,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1355,1999,10.1,0.045763062,38.4848,633.8416
FDQ16,LF,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1356,1987,19.7,0.041703666,109.1912,1637.868
FDS40,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type1357,2007,15.35,0.014098693,37.219,805.618
FDE36,Regular,Baking Goods,OUT017,-,Tier 2,Supermarket Type1358,2007,5.26,0.042008667,162.6868,3767.0964
FDV31,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type1359,2002,9.8,0.106933748,175.337,529.311
NCD42,Low Fat,Health and Hygiene,OUT045,-,Tier 2,Supermarket Type1360,2002,16.5,0.012663476,39.3506,645.1602
FDT20,LF,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1361,2004,10.5,0.041387618,40.1164,849.5608
FDF34,Regular,Snack Foods,OUT045,-,Tier 2,Supermarket Type1362,2002,9.3,0.014047825,196.5084,4364.9848
FDI28,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type1363,2002,14.3,0.026375082,79.6302,792.302
DRF60,low fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type1364,2002,10.8,0.052174319,240.3564,4290.4152
FDA20,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1365,2004,6.78,0.066608487,184.624,5406.296
FDE41,Regular,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1366,2004,9.195,0.064002068,85.5566,930.1226
DRK47,Low Fat,Hard Drinks,OUT046,Small,Tier 1,Supermarket Type1367,1997,7.905,0.06406438,229.2694,1826.9552
FDY10,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type1368,2007,17.6,0.049345425,115.4176,1145.176
FDI02,Regular,Canned,OUT017,-,Tier 2,Supermarket Type1369,2007,15.7,0.11521312,112.0202,3150.5656
FDZ52,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1370,1987,19.2,0.099991245,112.7886,1779.0176
FDV48,Regular,Baking Goods,OUT017,-,Tier 2,Supermarket Type1371,2007,9.195,0.051908824,78.1644,1414.1592
FDR48,Low Fat,Baking Goods,OUT045,-,Tier 2,Supermarket Type1372,2002,11.65,0.131770922,151.1024,1518.024
NCD54,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1373,1987,21.1,0.028984804,146.1786,3034.0506
NCT54,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type1374,2007,8.695,0.120211747,93.2094,666.4658
FDH02,Regular,Canned,OUT013,High,Tier 3,Supermarket Type1375,1987,7.27,0.02076385,89.0488,181.0976
NCD43,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1376,1987,8.85,0.016006626,105.6964,210.3928
FDE46,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1377,2004,18.6,0.015766712,152.9366,1662.5026
FDR40,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1378,1999,9.1,0.008046878,78.7618,402.809
FDG24,Low Fat,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type1379,1999,7.975,0.014653896,82.425,749.025
NCO17,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type1380,2007,10,0.073794811,121.444,2516.724
FDF22,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1381,1997,6.865,0.056830682,214.0218,5556.7668
FDC59,Regular,Starchy Foods,OUT035,Small,Tier 2,Supermarket Type1382,2004,16.7,0.054618573,65.5168,1022.6688
DRE48,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type1383,2002,8.43,0.017360867,196.2768,1576.6144
FDB56,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1384,1999,8.75,0.074743226,187.6556,5257.1568
DRM35,Low Fat,Hard Drinks,OUT035,Small,Tier 2,Supermarket Type1385,2004,9.695,0.070431235,177.5344,3033.3848
FDV16,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1386,1997,7.75,0.082930699,35.2558,780.9834
FDY19,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1387,1987,19.75,0.041330512,115.8466,2474.7786
FDM15,Regular,Meat,OUT017,-,Tier 2,Supermarket Type1388,2007,11.8,0.057746382,152.4366,3929.5516
FDP12,Regular,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type1389,1999,9.8,0.045337184,36.8874,564.5984
FDT21,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type1390,1987,7.42,0.020374875,248.0092,1245.046
FDN16,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1391,1999,12.6,0.062797771,103.999,825.592
FDC51,Regular,Dairy,OUT013,High,Tier 3,Supermarket Type1392,1987,10.895,0.009613854,122.973,1231.73
FDD41,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type1393,2007,6.765,0.087753682,105.3306,2090.612
FDI45,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type1394,2002,13.1,0.037657459,175.8054,2801.6864
FDW51,Regular,Meat,OUT017,-,Tier 2,Supermarket Type1395,2007,6.155,0.095195306,213.956,2343.616
NCK07,Low Fat,Others,OUT046,Small,Tier 1,Supermarket Type1396,1997,10.65,0.048686689,164.1526,1808.9786
FDB37,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type1397,1997,20.25,0.022940826,241.8538,5768.4912
FDZ60,Low Fat,Baking Goods,OUT035,Small,Tier 2,Supermarket Type1398,2004,20.5,0.119339241,106.0596,970.7364
FDN04,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1399,1987,11.8,0.014075334,176.8344,3568.688
FDW47,Low Fat,Breads,OUT013,High,Tier 3,Supermarket Type1400,1987,15,0.046336634,120.0414,3533.4006
FDB17,Low Fat,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1401,1987,13.15,0.036641589,180.7976,6157.3184
FDH40,Regular,Frozen Foods,OUT017,-,Tier 2,Supermarket Type1402,2007,11.6,0.079376029,81.7276,1949.4624
FDH05,reg,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1403,1999,14.35,0.091054989,231.8984,4633.968
FDX58,LF,Snack Foods,OUT045,-,Tier 2,Supermarket Type1404,2002,13.15,0.043852434,182.695,4211.185
FDC51,Regular,Dairy,OUT035,Small,Tier 2,Supermarket Type1405,2004,10.895,0.009620042,121.673,1970.768
NCR05,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type1406,2007,10.1,0.054939848,199.5084,3372.9428
DRH25,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type1407,2007,18.7,0.014675574,50.8324,934.7832
NCR53,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type1408,1999,12.15,0.14526636,224.0404,3375.606
FDS04,Regular,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1409,1997,10.195,0.146662938,138.6838,2388.2246
FDC03,Regular,Dairy,OUT013,High,Tier 3,Supermarket Type1410,1987,8.575,0.071786706,193.3794,780.3176
NCC30,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type1411,1997,16.6,0.027579198,178.7344,1605.9096
DRE27,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type1412,1999,11.85,0.132876847,98.0726,1076.5986
FDQ10,Low Fat,Snack Foods,OUT013,High,Tier 3,Supermarket Type1413,1987,12.85,0.03315162,170.6422,2931.5174
NCU42,Low Fat,Household,OUT049,Medium,Tier 1,Supermarket Type1414,1999,9,0.019536981,170.0474,4211.185
FDX43,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1415,2004,5.655,0.085258864,165.85,1830.95
NCD19,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type1416,1997,8.93,0.013179388,55.1614,939.4438
NCI54,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1417,2004,15.2,0.033592687,108.1912,1856.2504
FDS57,Low Fat,Snack Foods,OUT049,Medium,Tier 1,Supermarket Type1418,1999,15.5,0.103603094,143.547,1431.47
FDI52,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1419,1999,18.7,0.104840884,122.1072,490.0288
FDG40,Low Fat,Frozen Foods,OUT017,-,Tier 2,Supermarket Type1420,2007,13.65,0.040049609,34.4558,611.2044
FDU49,Regular,Canned,OUT045,-,Tier 2,Supermarket Type1421,2002,19.5,0.03075661,86.254,2163.85
FDR49,Low Fat,Canned,OUT013,High,Tier 3,Supermarket Type1422,1987,8.71,0,46.5376,575.2512
DRE03,Low Fat,Dairy,OUT017,-,Tier 2,Supermarket Type1423,2007,19.6,0.024363939,46.3718,661.8052
NCU05,Low Fat,Health and Hygiene,OUT035,Small,Tier 2,Supermarket Type1424,2004,11.8,0.058725131,82.3618,1208.427
FDR36,reg,Baking Goods,OUT017,-,Tier 2,Supermarket Type1425,2007,6.715,0.122274118,40.3454,838.908
NCM30,LF,Household,OUT013,High,Tier 3,Supermarket Type1426,1987,19.1,0.067239404,39.6796,660.4736
FDH24,Low Fat,Baking Goods,OUT049,Medium,Tier 1,Supermarket Type1427,1999,20.7,0.021464454,156.6288,3928.22
FDQ49,Regular,Breakfast,OUT017,-,Tier 2,Supermarket Type1428,2007,20.2,0.039469737,155.163,782.315
DRJ37,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type1429,1997,10.8,0.061101383,151.9024,2580.6408
FDD05,Low Fat,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1430,1999,19.35,0.016637301,120.9098,1687.1372
NCY06,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type1431,2002,15.25,0.061308889,128.8968,2348.9424
FDE16,Low Fat,Frozen Foods,OUT045,-,Tier 2,Supermarket Type1432,2002,8.895,0.026397141,207.8954,3542.7218
NCQ50,Low Fat,Household,OUT046,Small,Tier 1,Supermarket Type1433,1997,18.75,0.034307348,215.2218,4701.8796
FDX50,Low Fat,Dairy,OUT046,Small,Tier 1,Supermarket Type1434,1997,20.1,0.074627201,110.3228,1768.3648
NCL41,Low Fat,Health and Hygiene,OUT017,-,Tier 2,Supermarket Type1435,2007,12.35,0.041973712,35.7216,519.324
FDS50,Low Fat,Dairy,OUT049,Medium,Tier 1,Supermarket Type1436,1999,17,0.055519561,219.8114,1108.557
FDG22,Regular,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1437,1997,17.6,0.041381156,35.019,659.142
FDW45,Low Fat,Snack Foods,OUT017,-,Tier 2,Supermarket Type1438,2007,18,0.039231652,145.1418,2648.5524
NCQ38,Low Fat,Others,OUT045,-,Tier 2,Supermarket Type1439,2002,16.35,0.013393537,106.028,1065.28
FDB26,reg,Canned,OUT017,-,Tier 2,Supermarket Type1440,2007,14,0.031444357,53.764,798.96
DRG48,Low Fat,Soft Drinks,OUT046,Small,Tier 1,Supermarket Type1441,1997,5.78,0.014555066,145.2102,3062.0142
FDP28,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1442,1999,13.65,0.080765853,262.8936,4958.8784
FDI07,reg,Meat,OUT045,-,Tier 2,Supermarket Type1443,2002,12.35,0.03382933,196.9426,2768.3964
DRJ24,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type1444,2007,11.8,0.11397026,185.1924,2591.2936
DRL47,Low Fat,Hard Drinks,OUT035,Small,Tier 2,Supermarket Type1445,2004,19.7,0.038729457,127.3362,755.0172
FDP38,Low Fat,Canned,OUT013,High,Tier 3,Supermarket Type1446,1987,10.1,0.032075379,50.9008,354.2056
FDO23,Low Fat,Breads,OUT013,High,Tier 3,Supermarket Type1447,1987,17.85,0.146305498,94.1436,1607.2412
NCE54,Low Fat,Household,OUT013,High,Tier 3,Supermarket Type1448,1987,20.7,0.026877471,74.6354,1053.2956
FDS52,low fat,Frozen Foods,OUT046,Small,Tier 1,Supermarket Type1449,1997,8.89,0.005474515,99.7016,1922.8304
FDW01,Low Fat,Canned,OUT035,Small,Tier 2,Supermarket Type1450,2004,14.5,0.064048405,153.4682,1677.1502
NCF07,Low Fat,Household,OUT017,-,Tier 2,Supermarket Type1451,2007,9,0.032203667,100.8016,1113.2176
FDR58,Low Fat,Snack Foods,OUT046,Small,Tier 1,Supermarket Type1452,1997,6.675,0.041921462,92.3462,2406.2012
FDL24,Regular,Baking Goods,OUT013,High,Tier 3,Supermarket Type1453,1987,10.3,0.024875871,173.0422,2069.3064
FDX56,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1454,1987,17.1,0.073997843,207.0638,4969.5312
DRF60,Low Fat,Soft Drinks,OUT017,-,Tier 2,Supermarket Type1455,2007,10.8,0.052363244,236.5564,5243.8408
FDF09,Low Fat,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1456,1987,6.215,0.012138795,39.2848,521.9872
FDY45,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1457,2004,17.5,0,253.0356,4578.0408
FDR26,Low Fat,Dairy,OUT045,-,Tier 2,Supermarket Type1458,2002,20.7,0.042923652,178.3028,1062.6168
FDZ01,Regular,Canned,OUT046,Small,Tier 1,Supermarket Type1459,1997,8.975,0.009058845,103.399,2579.975
FDW50,Low Fat,Dairy,OUT045,-,Tier 2,Supermarket Type1460,2002,13.1,0.075731322,167.5158,1504.0422
FDX49,Regular,Canned,OUT035,Small,Tier 2,Supermarket Type1461,2004,4.615,0.101812521,232.23,5126.66
FDJ44,Regular,Fruits and Vegetables,OUT046,Small,Tier 1,Supermarket Type1462,1997,12.3,0.106327251,172.8396,2616.594
FDZ52,Low Fat,Frozen Foods,OUT035,Small,Tier 2,Supermarket Type1463,2004,19.2,0.100055601,112.4886,1223.0746
FDE17,Regular,Frozen Foods,OUT049,Medium,Tier 1,Supermarket Type1464,1999,20.1,0.054540159,152.1366,755.683
FDR52,Regular,Frozen Foods,OUT045,-,Tier 2,Supermarket Type1465,2002,12.65,0.076198809,191.3846,2675.1844
FDQ13,LF,Canned,OUT035,Small,Tier 2,Supermarket Type1466,2004,11.1,0.010639596,84.1908,755.0172
NCG42,Low Fat,Household,OUT035,Small,Tier 2,Supermarket Type1467,2004,19.2,0.041220035,131.231,3635.268
FDT31,Low Fat,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type1468,2002,19.75,0.01247354,187.5872,1323.6104
DRD25,Low Fat,Soft Drinks,OUT045,-,Tier 2,Supermarket Type1469,2002,6.135,0.079132212,112.686,2942.836
FDR35,Low Fat,Breads,OUT035,Small,Tier 2,Supermarket Type1470,2004,12.5,0.020693809,199.1742,4379.6324
FDL33,Low Fat,Snack Foods,OUT045,-,Tier 2,Supermarket Type1471,2002,7.235,0.10016525,193.9452,2936.178
FDT45,Low Fat,Snack Foods,OUT035,Small,Tier 2,Supermarket Type1472,2004,15.85,0.057302606,53.3956,600.5516
FDT16,Regular,Frozen Foods,OUT045,-,Tier 2,Supermarket Type1473,2002,9.895,0.048761046,260.5278,8851.1452
DRE49,Low Fat,Soft Drinks,OUT035,Small,Tier 2,Supermarket Type1474,2004,20.75,0,153.0024,2428.8384
DRF60,Low Fat,Soft Drinks,OUT049,Medium,Tier 1,Supermarket Type1475,1999,10.8,0.052149675,239.9564,3813.7024
NCB54,Low Fat,Health and Hygiene,OUT049,Medium,Tier 1,Supermarket Type1476,1999,8.76,0.050130529,128.3336,2556.672
FDH20,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1477,1999,16.1,0.024987903,97.341,1255.033
FDA31,Low Fat,Fruits and Vegetables,OUT035,Small,Tier 2,Supermarket Type1478,2004,7.1,0.109990885,172.908,2769.728
FDE33,Regular,Fruits and Vegetables,OUT045,-,Tier 2,Supermarket Type1479,2002,19.35,0.049736267,76.8644,1571.288
FDW44,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1480,1987,9.5,0.035121963,168.6448,1022.6688
DRE48,Low Fat,Soft Drinks,OUT013,High,Tier 3,Supermarket Type1481,1987,8.43,0.017311312,197.8768,3744.4592
NCX18,Low Fat,Household,OUT045,-,Tier 2,Supermarket Type1482,2002,14.15,0.008811818,196.511,2749.754
FDQ19,Regular,Fruits and Vegetables,OUT013,High,Tier 3,Supermarket Type1483,1987,7.35,0.014353174,242.6512,969.4048
FDE17,Regular,Frozen Foods,OUT013,High,Tier 3,Supermarket Type1484,1987,20.1,0.054410179,151.3366,2720.4588
FDY25,Low Fat,Canned,OUT046,Small,Tier 1,Supermarket Type1485,1997,12,0.033974436,181.8976,4527.44
FDT03,Low Fat,Meat,OUT035,Small,Tier 2,Supermarket Type1486,2004,21.25,0.009996872,185.5608,3123.9336
FDB49,Regular,Baking Goods,OUT045,-,Tier 2,Supermarket Type1487,2002,8.3,0.030212499,98.0384,2857.6136
FDL43,Low Fat,Meat,OUT017,-,Tier 2,Supermarket Type1488,2007,10.1,0.027217468,76.067,1454.773
FDE47,Low Fat,Starchy Foods,OUT017,-,Tier 2,Supermarket Type1489,2007,14.15,0.038123176,123.5046,1992.0736
FDS49,Low Fat,Canned,OUT045,-,Tier 2,Supermarket Type1490,2002,9,0.079506434,78.3644,1728.4168
FDR20,Regular,Fruits and Vegetables,OUT049,Medium,Tier 1,Supermarket Type1491,1999,20,0.028167478,45.5744,452.744
FDY11,Regular,Baking Goods,OUT046,Small,Tier 1,Supermarket Type1492,1997,6.71,0.029560451,65.8142,856.8846
